record_id,audio_id,speaker_hash,duration_seconds,duration_bucket,synthetic_time_of_day,speaker_gender,sample_rate,word_count,word_rate,has_transcript
librispeech_0323,librispeech_0323,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.535,medium,night,unknown,16000,11,3.112,True
librispeech_0324,librispeech_0324,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.135,medium,morning,unknown,16000,20,3.26,True
librispeech_0325,librispeech_0325,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.78,medium,afternoon,unknown,16000,22,3.245,True
librispeech_0326,librispeech_0326,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.935,medium,evening,unknown,16000,14,2.837,True
librispeech_0327,librispeech_0327,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.54,long,night,unknown,16000,17,2.255,True
librispeech_0328,librispeech_0328,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.14,medium,morning,unknown,16000,12,2.899,True
librispeech_0329,librispeech_0329,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.085,medium,afternoon,unknown,16000,10,3.241,True
librispeech_0330,librispeech_0330,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.41,short,evening,unknown,16000,6,2.49,True
librispeech_0331,librispeech_0331,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.915,medium,night,unknown,16000,26,3.76,True
librispeech_0332,librispeech_0332,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.73,long,morning,unknown,16000,26,3.364,True
librispeech_0333,librispeech_0333,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.88,medium,afternoon,unknown,16000,18,3.061,True
librispeech_0334,librispeech_0334,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.65,medium,evening,unknown,16000,16,2.832,True
librispeech_0335,librispeech_0335,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,16.825,long,night,unknown,16000,51,3.031,True
librispeech_0336,librispeech_0336,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,11.02,long,morning,unknown,16000,40,3.63,True
librispeech_0337,librispeech_0337,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.45,medium,afternoon,unknown,16000,12,2.697,True
librispeech_0338,librispeech_0338,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.58,medium,evening,unknown,16000,14,2.509,True
librispeech_0339,librispeech_0339,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,13.7,long,night,unknown,16000,44,3.212,True
librispeech_0340,librispeech_0340,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,16.35,long,morning,unknown,16000,54,3.303,True
librispeech_0341,librispeech_0341,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,22.865,long,afternoon,unknown,16000,64,2.799,True
librispeech_0342,librispeech_0342,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.44,long,evening,unknown,16000,19,2.554,True
librispeech_0343,librispeech_0343,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.815,medium,night,unknown,16000,17,2.494,True
librispeech_0344,librispeech_0344,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.4,long,morning,unknown,16000,27,3.649,True
librispeech_0345,librispeech_0345,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,8.685,long,afternoon,unknown,16000,24,2.763,True
librispeech_0346,librispeech_0346,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,9.55,long,evening,unknown,16000,25,2.618,True
librispeech_0347,librispeech_0347,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,13.655,long,night,unknown,16000,38,2.783,True
librispeech_0348,librispeech_0348,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,10.405,long,morning,unknown,16000,36,3.46,True
librispeech_0349,librispeech_0349,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,10.615,long,afternoon,unknown,16000,30,2.826,True
librispeech_0350,librispeech_0350,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,17.335,long,evening,unknown,16000,44,2.538,True
librispeech_0351,librispeech_0351,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.32,medium,night,unknown,16000,9,2.711,True
librispeech_0352,librispeech_0352,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.895,long,morning,unknown,16000,29,3.673,True
librispeech_0353,librispeech_0353,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.555,medium,afternoon,unknown,16000,19,4.171,True
librispeech_0354,librispeech_0354,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.16,medium,evening,unknown,16000,20,3.876,True
librispeech_0355,librispeech_0355,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.5,medium,night,unknown,16000,21,3.818,True
librispeech_0356,librispeech_0356,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.455,medium,morning,unknown,16000,17,2.634,True
librispeech_0357,librispeech_0357,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,1.98,short,afternoon,unknown,16000,4,2.02,True
librispeech_0358,librispeech_0358,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.28,medium,evening,unknown,16000,15,2.841,True
librispeech_0359,librispeech_0359,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.47,short,night,unknown,16000,9,3.644,True
librispeech_0360,librispeech_0360,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.52,medium,morning,unknown,16000,21,3.221,True
librispeech_0361,librispeech_0361,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.03,medium,afternoon,unknown,16000,4,1.32,True
librispeech_0362,librispeech_0362,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,9.69,long,evening,unknown,16000,24,2.477,True
librispeech_0363,librispeech_0363,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.64,medium,night,unknown,16000,16,4.396,True
librispeech_0364,librispeech_0364,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.535,medium,morning,unknown,16000,23,4.155,True
librispeech_0365,librispeech_0365,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.53,short,afternoon,unknown,16000,7,2.767,True
librispeech_0366,librispeech_0366,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.745,medium,evening,unknown,16000,14,2.95,True
librispeech_0367,librispeech_0367,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.455,short,night,unknown,16000,7,2.851,True
librispeech_0368,librispeech_0368,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.12,medium,morning,unknown,16000,24,3.922,True
librispeech_0369,librispeech_0369,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.35,medium,afternoon,unknown,16000,23,4.299,True
librispeech_0370,librispeech_0370,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.715,short,evening,unknown,16000,10,3.683,True
librispeech_0371,librispeech_0371,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.4,medium,night,unknown,16000,29,4.531,True
librispeech_0372,librispeech_0372,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.28,medium,morning,unknown,16000,15,3.505,True
librispeech_0373,librispeech_0373,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.765,short,afternoon,unknown,16000,11,3.978,True
librispeech_0374,librispeech_0374,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.32,medium,evening,unknown,16000,11,2.546,True
librispeech_0375,librispeech_0375,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,6.005,medium,night,unknown,16000,24,3.997,True
librispeech_0376,librispeech_0376,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.91,short,morning,unknown,16000,12,4.124,True
librispeech_0377,librispeech_0377,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.595,short,afternoon,unknown,16000,8,3.083,True
librispeech_0378,librispeech_0378,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.545,short,evening,unknown,16000,8,3.143,True
librispeech_0379,librispeech_0379,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.95,short,night,unknown,16000,7,2.373,True
librispeech_0380,librispeech_0380,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.74,short,morning,unknown,16000,5,1.825,True
librispeech_0381,librispeech_0381,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.3,short,afternoon,unknown,16000,6,2.609,True
librispeech_0382,librispeech_0382,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,5.06,medium,evening,unknown,16000,17,3.36,True
librispeech_0383,librispeech_0383,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,9.45,long,night,unknown,16000,29,3.069,True
librispeech_0384,librispeech_0384,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.255,medium,morning,unknown,16000,17,3.995,True
librispeech_0385,librispeech_0385,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,11.12,long,afternoon,unknown,16000,40,3.597,True
librispeech_0386,librispeech_0386,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.575,medium,evening,unknown,16000,15,3.279,True
librispeech_0387,librispeech_0387,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,12.255,long,night,unknown,16000,32,2.611,True
librispeech_0388,librispeech_0388,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.425,medium,morning,unknown,16000,11,2.486,True
librispeech_0389,librispeech_0389,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.815,medium,afternoon,unknown,16000,15,3.115,True
librispeech_0390,librispeech_0390,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,3.42,medium,evening,unknown,16000,12,3.509,True
librispeech_0391,librispeech_0391,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.45,long,night,unknown,16000,21,2.819,True
librispeech_0392,librispeech_0392,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.835,medium,morning,unknown,16000,11,2.275,True
librispeech_0393,librispeech_0393,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,15.15,long,afternoon,unknown,16000,40,2.64,True
librispeech_0394,librispeech_0394,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,7.42,long,evening,unknown,16000,28,3.774,True
librispeech_0395,librispeech_0395,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,9.51,long,night,unknown,16000,28,2.944,True
librispeech_0396,librispeech_0396,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,12.535,long,morning,unknown,16000,36,2.872,True
librispeech_0397,librispeech_0397,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,2.73,short,afternoon,unknown,16000,4,1.465,True
librispeech_0398,librispeech_0398,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.05,medium,evening,unknown,16000,12,2.963,True
librispeech_0399,librispeech_0399,29d5c72583e552deace120e15dd95a34f0ee4fc533451f131b4b3fe84c8951a4,4.94,medium,night,unknown,16000,12,2.429,True
librispeech_0400,librispeech_0400,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.205,short,morning,unknown,16000,4,1.814,True
librispeech_0401,librispeech_0401,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.635,medium,afternoon,unknown,16000,11,3.026,True
librispeech_0402,librispeech_0402,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.02,medium,evening,unknown,16000,10,3.311,True
librispeech_0403,librispeech_0403,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.02,long,night,unknown,16000,20,2.849,True
librispeech_0404,librispeech_0404,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,13.6,long,morning,unknown,16000,42,3.088,True
librispeech_0405,librispeech_0405,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,9.18,long,afternoon,unknown,16000,23,2.505,True
librispeech_0406,librispeech_0406,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,1.97,short,evening,unknown,16000,6,3.046,True
librispeech_0407,librispeech_0407,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.33,medium,night,unknown,16000,13,3.002,True
librispeech_0408,librispeech_0408,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,12.77,long,morning,unknown,16000,37,2.897,True
librispeech_0409,librispeech_0409,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.585,medium,afternoon,unknown,16000,12,3.347,True
librispeech_0410,librispeech_0410,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.465,medium,evening,unknown,16000,21,3.248,True
librispeech_0411,librispeech_0411,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,11.065,long,night,unknown,16000,36,3.254,True
librispeech_0412,librispeech_0412,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.85,medium,morning,unknown,16000,14,2.393,True
librispeech_0413,librispeech_0413,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.655,medium,afternoon,unknown,16000,6,1.642,True
librispeech_0414,librispeech_0414,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.48,medium,evening,unknown,16000,8,2.299,True
librispeech_0415,librispeech_0415,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.585,medium,night,unknown,16000,21,3.76,True
librispeech_0416,librispeech_0416,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,9.07,long,morning,unknown,16000,26,2.867,True
librispeech_0417,librispeech_0417,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.44,medium,afternoon,unknown,16000,15,2.757,True
librispeech_0418,librispeech_0418,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.1,medium,evening,unknown,16000,7,2.258,True
librispeech_0419,librispeech_0419,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.835,short,night,unknown,16000,10,3.527,True
librispeech_0420,librispeech_0420,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.985,medium,morning,unknown,16000,18,3.611,True
librispeech_0421,librispeech_0421,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,10.09,long,afternoon,unknown,16000,32,3.171,True
librispeech_0422,librispeech_0422,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.57,medium,evening,unknown,16000,16,2.873,True
librispeech_0423,librispeech_0423,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.535,short,night,unknown,16000,7,2.761,True
librispeech_0424,librispeech_0424,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.025,medium,morning,unknown,16000,11,2.733,True
librispeech_0425,librispeech_0425,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,11.975,long,afternoon,unknown,16000,26,2.171,True
librispeech_0426,librispeech_0426,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.245,short,evening,unknown,16000,8,3.563,True
librispeech_0427,librispeech_0427,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.125,long,night,unknown,16000,28,3.446,True
librispeech_0428,librispeech_0428,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.975,medium,morning,unknown,16000,22,3.682,True
librispeech_0429,librispeech_0429,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.25,short,afternoon,unknown,16000,4,1.778,True
librispeech_0430,librispeech_0430,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.81,medium,evening,unknown,16000,22,3.231,True
librispeech_0431,librispeech_0431,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.335,medium,night,unknown,16000,16,3.691,True
librispeech_0432,librispeech_0432,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.95,medium,morning,unknown,16000,17,3.434,True
librispeech_0433,librispeech_0433,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.66,medium,afternoon,unknown,16000,16,3.433,True
librispeech_0434,librispeech_0434,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.03,medium,evening,unknown,16000,9,2.97,True
librispeech_0435,librispeech_0435,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.855,medium,night,unknown,16000,12,3.113,True
librispeech_0436,librispeech_0436,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,9.26,long,morning,unknown,16000,35,3.78,True
librispeech_0437,librispeech_0437,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,10.975,long,afternoon,unknown,16000,36,3.28,True
librispeech_0438,librispeech_0438,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.225,medium,evening,unknown,16000,18,3.445,True
librispeech_0439,librispeech_0439,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.16,medium,night,unknown,16000,18,2.922,True
librispeech_0440,librispeech_0440,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.895,long,morning,unknown,16000,26,3.293,True
librispeech_0441,librispeech_0441,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.565,medium,afternoon,unknown,16000,16,3.505,True
librispeech_0442,librispeech_0442,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.375,short,evening,unknown,16000,5,2.105,True
librispeech_0443,librispeech_0443,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,18.17,long,night,unknown,16000,58,3.192,True
librispeech_0444,librispeech_0444,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.86,medium,morning,unknown,16000,24,4.096,True
librispeech_0445,librispeech_0445,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.225,medium,afternoon,unknown,16000,18,3.445,True
librispeech_0446,librispeech_0446,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,11.595,long,evening,unknown,16000,38,3.277,True
librispeech_0447,librispeech_0447,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.245,medium,night,unknown,16000,16,3.051,True
librispeech_0448,librispeech_0448,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.765,short,morning,unknown,16000,11,3.978,True
librispeech_0449,librispeech_0449,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.945,medium,afternoon,unknown,16000,26,5.258,True
librispeech_0450,librispeech_0450,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.315,long,evening,unknown,16000,25,3.418,True
librispeech_0451,librispeech_0451,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.305,short,night,unknown,16000,6,2.603,True
librispeech_0452,librispeech_0452,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.71,short,morning,unknown,16000,6,2.214,True
librispeech_0453,librispeech_0453,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.8,medium,afternoon,unknown,16000,15,3.947,True
librispeech_0454,librispeech_0454,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.48,medium,evening,unknown,16000,11,3.161,True
librispeech_0455,librispeech_0455,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.495,medium,night,unknown,16000,17,3.782,True
librispeech_0456,librispeech_0456,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.26,medium,morning,unknown,16000,13,3.052,True
librispeech_0457,librispeech_0457,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.405,short,afternoon,unknown,16000,8,3.326,True
librispeech_0458,librispeech_0458,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.27,short,evening,unknown,16000,10,4.405,True
librispeech_0459,librispeech_0459,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,10.04,long,night,unknown,16000,38,3.785,True
librispeech_0460,librispeech_0460,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.535,short,morning,unknown,16000,9,3.55,True
librispeech_0461,librispeech_0461,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,1.505,short,afternoon,unknown,16000,2,1.329,True
librispeech_0462,librispeech_0462,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.09,short,evening,unknown,16000,4,1.914,True
librispeech_0463,librispeech_0463,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.99,medium,night,unknown,16000,13,3.258,True
librispeech_0464,librispeech_0464,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,13.69,long,morning,unknown,16000,49,3.579,True
librispeech_0465,librispeech_0465,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.8,medium,afternoon,unknown,16000,18,2.647,True
librispeech_0466,librispeech_0466,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.4,medium,evening,unknown,16000,13,2.955,True
librispeech_0467,librispeech_0467,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,15.96,long,night,unknown,16000,48,3.008,True
librispeech_0468,librispeech_0468,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,5.62,medium,morning,unknown,16000,14,2.491,True
librispeech_0469,librispeech_0469,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.0,short,afternoon,unknown,16000,5,2.5,True
librispeech_0470,librispeech_0470,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.015,long,evening,unknown,16000,20,2.851,True
librispeech_0471,librispeech_0471,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.695,short,night,unknown,16000,7,2.597,True
librispeech_0472,librispeech_0472,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.19,long,morning,unknown,16000,22,3.06,True
librispeech_0473,librispeech_0473,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.25,medium,afternoon,unknown,16000,6,1.846,True
librispeech_0474,librispeech_0474,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.56,short,evening,unknown,16000,9,3.516,True
librispeech_0475,librispeech_0475,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.4,short,night,unknown,16000,3,1.25,True
librispeech_0476,librispeech_0476,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.885,short,morning,unknown,16000,5,1.733,True
librispeech_0477,librispeech_0477,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.035,medium,afternoon,unknown,16000,6,1.977,True
librispeech_0478,librispeech_0478,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.41,long,evening,unknown,16000,28,3.329,True
librispeech_0479,librispeech_0479,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,9.375,long,night,unknown,16000,33,3.52,True
librispeech_0480,librispeech_0480,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.55,medium,morning,unknown,16000,11,3.099,True
librispeech_0481,librispeech_0481,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.435,short,afternoon,unknown,16000,9,3.696,True
librispeech_0482,librispeech_0482,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.92,medium,evening,unknown,16000,21,3.035,True
librispeech_0483,librispeech_0483,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.815,medium,night,unknown,16000,17,3.531,True
librispeech_0484,librispeech_0484,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,2.61,short,morning,unknown,16000,8,3.065,True
librispeech_0485,librispeech_0485,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.685,medium,afternoon,unknown,16000,12,2.561,True
librispeech_0486,librispeech_0486,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,10.38,long,evening,unknown,16000,35,3.372,True
librispeech_0487,librispeech_0487,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,6.255,medium,night,unknown,16000,25,3.997,True
librispeech_0488,librispeech_0488,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,13.94,long,morning,unknown,16000,56,4.017,True
librispeech_0489,librispeech_0489,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,3.07,medium,afternoon,unknown,16000,13,4.235,True
librispeech_0490,librispeech_0490,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,4.76,medium,evening,unknown,16000,20,4.202,True
librispeech_0491,librispeech_0491,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.435,long,night,unknown,16000,24,2.845,True
librispeech_0492,librispeech_0492,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.975,long,morning,unknown,16000,23,2.884,True
librispeech_0493,librispeech_0493,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.265,long,afternoon,unknown,16000,21,2.541,True
librispeech_0494,librispeech_0494,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.16,long,evening,unknown,16000,25,3.064,True
librispeech_0495,librispeech_0495,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,7.965,long,night,unknown,16000,21,2.637,True
librispeech_0496,librispeech_0496,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.715,long,morning,unknown,16000,19,2.18,True
